customer_id,prob,default
100261,0.4812893683932386,0
100262,0.7034779608206655,1
100263,0.2858212484985511,0
100264,0.5194956621294816,1
100265,0.841163636164847,1
100266,0.5776899718926966,1
100267,0.5315261969249451,1
100268,0.27455341861153554,0
100269,0.49330846418693947,0
100270,0.4431275753033754,0
100271,0.8940568877195566,1
100272,0.19646844263676871,0
100273,0.3649929328293386,0
100274,0.7443390892452617,1
100275,0.540413971628141,1
100276,0.2977188847826974,0
100277,0.48931360022277137,0
100278,0.6253975472809942,1
100279,0.24313318685608037,0
100280,0.611006516783817,1
100281,0.27361276221551756,0
100282,0.3588160155163256,0
100283,0.3481793895484541,0
100284,0.5937065403514764,1
100285,0.43532501220805037,0
100286,0.6653690484279438,1
100287,0.5219212169956333,1
100288,0.5158251488527446,1
100289,0.43678266042035063,0
100290,0.750954715710138,1
100291,0.6535896536320038,1
100292,0.5022720035499779,1
100293,0.6512266690823569,1
100294,0.7635324459650004,1
100295,0.6165774182935878,1
100296,0.7716117543064701,1
100297,0.23425879760091534,0
100298,0.12910821088334948,0
100299,0.1469846050437073,0
100300,0.3998649669921443,0
100301,0.6504376645271867,1
100302,0.663606492459799,1
100303,0.3869361197657521,0
100304,0.30449896838710955,0
100305,0.712518810358561,1
100306,0.12933944489398905,0
100307,0.5053494728225515,1
100308,0.2595083944065787,0
100309,0.3340339086057988,0
100310,0.4031242918461123,0
100311,0.6591274876789683,1
100312,0.6575785053723073,1
100313,0.1741439551418505,0
100314,0.5413905973830315,1
100315,0.6272137612416143,1
100316,0.354612590534915,0
100317,0.7981954857827146,1
100318,0.9172382367025564,1
100319,0.3016859877377325,0
100320,0.40720335669686514,0
100321,0.44344900880395766,0
100322,0.7989526477772856,1
100323,0.4850481943123438,0
100324,0.7737618205598511,1
100325,0.7710065442440307,1
100326,0.6407660039924772,1
100327,0.27686233586562464,0
100328,0.4563663320540176,0
100329,0.15076423172798337,0
100330,0.4370442647460581,0
100331,0.4428466693921175,0
100332,0.5297132008425046,1
100333,0.7986305592635294,1
100334,0.12239583579361787,0
100335,0.3652869152852033,0
100336,0.18885340741559256,0
100337,0.5952325273354266,1
100338,0.13642535917252802,0
100339,0.9278833074758152,1
100340,0.7416303360789857,1
100341,0.3085180183372946,0
100342,0.10797919669561587,0
100343,0.6012310877833138,1
100344,0.5891995607045815,1
100345,0.7440486991244585,1
100346,0.5081744383211703,1
100347,0.5450089635118712,1
100348,0.9318186049404178,1
100349,0.44289685489328673,0
100350,0.6852330357609997,1
100351,0.2032060748585625,0
100352,0.19192753001970386,0
100353,0.5322502352777801,1
100354,0.5799304789864672,1
100355,0.900610708997023,1
100356,0.7855917247182463,1
100357,0.5597295832978216,1
100358,0.2381410556887352,0
100359,0.5506908622727563,1
100360,0.5717227430404401,1
100361,0.1133989211812334,0
100362,0.6782058293319209,1
100363,0.403692778772424,0
100364,0.8678478278659247,1
100365,0.5045582313219307,1
100366,0.5277564659586776,1
100367,0.4610395704363569,0
100368,0.855997618621057,1
100369,0.5547325125888882,1
100370,0.7603523227880741,1
100371,0.31826323155508396,0
100372,0.24647527872092345,0
100373,0.21062137247167867,0
100374,0.368087464489725,0
100375,0.7544545938129423,1
100376,0.8956215169227232,1
100377,0.4700829660096457,0
100378,0.4393545928013311,0
100379,0.4922727433386725,0
100380,0.8888168259501998,1
100381,0.5407437430555624,1
100382,0.6140639026987083,1
100383,0.19136451905657098,0
100384,0.43090498910988617,0
100385,0.510677042683035,1
100386,0.5594396364197597,1
100387,0.6282702459292261,1
100388,0.17318353423296287,0
100389,0.7603217311964959,1
100390,0.5754031677276294,1
100391,0.0966553591169101,0
100392,0.24897371720366454,0
100393,0.5014191806389936,1
100394,0.7016112242167581,1
100395,0.3858449427679741,0
100396,0.6302267129696197,1
100397,0.47943145371162776,0
100398,0.7349409089940344,1
100399,0.4322381904825788,0
100400,0.31532321023557164,0
100401,0.40374262581244436,0
100402,0.31662739553142993,0
100403,0.7036746049502651,1
100404,0.5205793618892428,1
100405,0.5660186040556016,1
100406,0.30446936855925416,0
100407,0.43383629865092954,0
100408,0.5072669471459818,1
100409,0.19128642383358357,0
100410,0.2745810490619864,0
100411,0.2501519355227531,0
100412,0.2418858389138733,0
100413,0.4708887676833447,0
100414,0.3867673970734721,0
100415,0.7048328597092695,1
100416,0.8160633351703576,1
100417,0.7071919590738686,1
100418,0.2378566109371115,0
100419,0.8859150810655567,1
100420,0.6519513980827819,1
100421,0.6056799041228089,1
100422,0.24941809322800376,0
100423,0.6929079162925527,1
100424,0.7461440656167627,1
100425,0.43859361893780935,0
100426,0.7974004338138789,1
100427,0.5524635522998761,1
100428,0.24029604213011013,0
100429,0.5836420079809439,1
100430,0.5699873861899356,1
100431,0.2198241078292179,0
100432,0.7682091731381885,1
100433,0.20119561471811948,0
100434,0.47839929859140556,0
100435,0.500345645639859,1
100436,0.8265640866221187,1
100437,0.8555491301174825,1
100438,0.49542674960404753,0
100439,0.5927018150213148,1
100440,0.21741874830822255,0
100441,0.5585588426002482,1
100442,0.27499368173205674,0
100443,0.3570110094339525,0
100444,0.22157746852767274,0
100445,0.6637400911896343,1
100446,0.8961382535381341,1
100447,0.13033665908247735,0
100448,0.35550486142099347,0
100449,0.6881794512262207,1
100450,0.3433357960746783,0
100451,0.8264710459180883,1
100452,0.25696034255531386,0
100453,0.4565296165519053,0
100454,0.6031251543827145,1
100455,0.6917373197350034,1
100456,0.9160338336437438,1
100457,0.37795171825609725,0
100458,0.39556242625480315,0
100459,0.7712781643632659,1
100460,0.4961612016380649,0
100461,0.7446365492101198,1
100462,0.511071123433527,1
100463,0.4741484745187371,0
100464,0.7288402615618229,1
100465,0.6104991310231977,1
100466,0.1690062908924767,0
100467,0.39558085010387917,0
100468,0.14865039577700762,0
100469,0.25451337215659,0
100470,0.25716411440291914,0
100471,0.7878891293863534,1
100472,0.7813127018569102,1
100473,0.46582790430485727,0
100474,0.7543450950250384,1
100475,0.6653789531648311,1
100476,0.1809570321998051,0
100477,0.28224739557109874,0
100478,0.5281175316994317,1
100479,0.4847801058745203,0
100480,0.77045388365206,1
100481,0.6401738287757759,1
100482,0.7428507148758978,1
100483,0.40626326017427816,0
100484,0.5242326627168895,1
100485,0.3534368468832016,0
100486,0.3353878048898868,0
100487,0.8389895155030571,1
100488,0.5860958454019644,1
100489,0.8473358462288407,1
100490,0.12776986031179735,0
100491,0.42048064290983905,0
100492,0.44164748047229097,0
100493,0.6417215514374699,1
100494,0.22566381189600346,0
100495,0.7545673456573706,1
100496,0.6222308133815608,1
100497,0.7711376165029132,1
100498,0.5366371150894844,1
100499,0.34582923794911596,0
100500,0.3249736074390167,0
100501,0.7153743726257017,1
100502,0.6185383972295021,1
100503,0.1655293440133946,0
100504,0.42469691299186996,0
100505,0.5035000743503024,1
100506,0.46116740579740084,0
100507,0.13387022440818155,0
100508,0.5243650742930636,1
100509,0.3976525324117377,0
100510,0.2597427711779036,0
100511,0.2608780284921353,0
100512,0.5131508370608713,1
100513,0.6019575501675178,1
100514,0.23455577326354524,0
100515,0.8807469396303892,1
100516,0.3824049232946459,0
100517,0.8274589008101217,1
100518,0.6866384702934422,1
100519,0.31843496791163906,0
100520,0.5309501274682946,1
100521,0.32905665841545645,0
100522,0.7208516377409545,1
100523,0.0939018103466925,0
100524,0.7771723269445453,1
100525,0.6949848719301245,1
100526,0.3182846733254307,0
100527,0.17969273156461615,0
100528,0.5759401450764197,1
100529,0.47786351626874496,0
100530,0.4145208541718248,0
100531,0.6333144207761,1
100532,0.2332442342458113,0
100533,0.19619625407537905,0
100534,0.19925890616587816,0
100535,0.7700174374710625,1
100536,0.14879464111705548,0
100537,0.5450448131151018,1
100538,0.7755172907352211,1
100539,0.21145229799483273,0
100540,0.5835905317567501,1
100541,0.7956081702841595,1
100542,0.4699273222791631,0
100543,0.713366826272138,1
100544,0.23928892314600986,0
100545,0.46858733290015314,0
100546,0.6037307379102198,1
100547,0.36799633806260684,0
100548,0.5841504568345729,1
100549,0.31639992779261306,0
100550,0.5059414991208074,1
100551,0.45605567631163796,0
100552,0.16629172263982134,0
100553,0.5766550000049621,1
100554,0.279898138785706,0
100555,0.3436716107043574,0
100556,0.4298430393923664,0
100557,0.5005864326722486,1
100558,0.3317493182767548,0
100559,0.7789794446119834,1
100560,0.18134190743170933,0
100561,0.5043622550283002,1
100562,0.30052809709758316,0
100563,0.7361851198347857,1
100564,0.3013451733265075,0
100565,0.8982149973007205,1
100566,0.21347106548032538,0
100567,0.7685194066849348,1
100568,0.7527586996787673,1
100569,0.7905769905398249,1
100570,0.6212625604656861,1
100571,0.564004709904884,1
100572,0.21754252720517242,0
100573,0.573775836572433,1
100574,0.27437173280477517,0
100575,0.7608866686959871,1
100576,0.5006660980046087,1
100577,0.4355065074166561,0
100578,0.8458332056985856,1
100579,0.6073086293102453,1
100580,0.33427971788042415,0
100581,0.2096153174634774,0
100582,0.7122397331010426,1
100583,0.8424583568305787,1
100584,0.5682892349129431,1
100585,0.28779463826433266,0
100586,0.43799558522582516,0
100587,0.48853548267823205,0
100588,0.47654383261344396,0
100589,0.2889653220264443,0
100590,0.10911007184477504,0
100591,0.2576484817071168,0
100592,0.29830628749671606,0
100593,0.2811526068987085,0
100594,0.38343272108184456,0
100595,0.5149492747496541,1
100596,0.8318314870782251,1
100597,0.7525317050884732,1
100598,0.7066206525649682,1
100599,0.21485879480531234,0
100600,0.16479428903308266,0
100601,0.48563716949034785,0
100602,0.19889528320861705,0
100603,0.825451054549949,1
100604,0.7887557461796957,1
100605,0.603894212383942,1
100606,0.463750737180041,0
100607,0.3519183514494357,0
100608,0.334204027120269,0
100609,0.25940995037526404,0
100610,0.49579001662767874,0
100611,0.5094528485582804,1
100612,0.4385637805494416,0
100613,0.8905675371271866,1
100614,0.3643433282485645,0
100615,0.1900991349659624,0
100616,0.2581058176653952,0
100617,0.6409298820969435,1
100618,0.37337728234375844,0
100619,0.8818656118456196,1
100620,0.6494151701891385,1
100621,0.7223004947035973,1
100622,0.8481987463025824,1
100623,0.7081300181952819,1
100624,0.6167945205516625,1
100625,0.3203172050919703,0
100626,0.700081348157083,1
100627,0.38769505464513976,0
100628,0.17238850412181692,0
100629,0.5385646978467984,1
100630,0.5634779814642068,1
100631,0.5282678300614712,1
100632,0.6987781058855618,1
100633,0.2882728461530134,0
100634,0.25802114350251215,0
100635,0.1802677859132145,0
100636,0.38578455219875424,0
100637,0.853571816260132,1
100638,0.3921709034280534,0
100639,0.6617564550569102,1
100640,0.1262003712013553,0
100641,0.3485496076582723,0
100642,0.4954748057032082,0
100643,0.3162059192344935,0
100644,0.5887509198056172,1
100645,0.7314138876380168,1
100646,0.12138693886424515,0
100647,0.45241592038009504,0
100648,0.128061115506163,0
100649,0.556143242705616,1
100650,0.23630076642005213,0
100651,0.16108326743173115,0
100652,0.4388458991793586,0
100653,0.47136986676122794,0
100654,0.7099471578025874,1
100655,0.25893856466251447,0
100656,0.4363735926946333,0
100657,0.4396190305409293,0
100658,0.49942012772735345,0
100659,0.7124059925868818,1
100660,0.7280357204969318,1
100661,0.4089078833320081,0
100662,0.8539804736913261,1
100663,0.4365658592763006,0
100664,0.5770556830168658,1
100665,0.16561469597468034,0
100666,0.5452896059707336,1
100667,0.21775519069770302,0
100668,0.404972548086997,0
100669,0.3179353966554781,0
100670,0.269366232490847,0
100671,0.3425965620676965,0
100672,0.6479584006086603,1
100673,0.18636244154129716,0
100674,0.6788670632951852,1
100675,0.43059017422707685,0
100676,0.8414251676378854,1
100677,0.6797050351865814,1
100678,0.5558512346606347,1
100679,0.6605236381427273,1
100680,0.4914205483856633,0
100681,0.7048468420419177,1
100682,0.5537610410485303,1
100683,0.42695547724771576,0
100684,0.47999439986459586,0
100685,0.41595454727568015,0
100686,0.7541527097645523,1
100687,0.7489331299185197,1
100688,0.49131376975894575,0
100689,0.7064563220933938,1
100690,0.6472293530277446,1
100691,0.4665904577896447,0
100692,0.31337724795614413,0
100693,0.17528831798204403,0
100694,0.5157021146076117,1
100695,0.3563705171295022,0
100696,0.7875774063454379,1
100697,0.37411012026568896,0
100698,0.4286874675584115,0
100699,0.7623125900116074,1
100700,0.7319666391111326,1
100701,0.810127217127526,1
100702,0.6305958487076212,1
100703,0.24780309273333662,0
100704,0.4668239336099445,0
100705,0.19614288758163098,0
100706,0.13731718858641973,0
100707,0.6455545586733092,1
100708,0.7909901368520027,1
100709,0.37329425915325287,0
100710,0.6409933121229261,1
100711,0.3854713587732795,0
100712,0.6037652658111962,1
100713,0.3884365766054295,0
100714,0.3403251330082486,0
100715,0.5909638263661673,1
100716,0.5536923841053124,1
100717,0.3042023170986333,0
100718,0.2244161732428112,0
100719,0.9045267944142708,1
100720,0.4477986247038965,0
100721,0.6023028370744484,1
100722,0.25021581354444755,0
100723,0.8233621950524423,1
100724,0.16539458157192358,0
100725,0.1062015243903586,0
100726,0.8418546603882036,1
100727,0.6278381278362029,1
100728,0.45944802770558124,0
100729,0.7197348740280045,1
100730,0.506376002545091,1
100731,0.42145207648065536,0
100732,0.8154299763850875,1
100733,0.38641538264421355,0
100734,0.4251896147667995,0
100735,0.17116043714196477,0
100736,0.7617316472103103,1
100737,0.7251824158625437,1
100738,0.5378176683761625,1
100739,0.7356827588599476,1
100740,0.30812559969077613,0
100741,0.6796251005000695,1
100742,0.3209161487173543,0
100743,0.5539975160236438,1
100744,0.5838218097350149,1
100745,0.2155736628073387,0
100746,0.5281792197827335,1
100747,0.10314559453072095,0
100748,0.5211052352510825,1
100749,0.15618231145405242,0
100750,0.11120137058802552,0
100751,0.7004308400565779,1
100752,0.28005683967896916,0
100753,0.5881968718067978,1
100754,0.7297710202409247,1
100755,0.3320342342192066,0
100756,0.6532675924282235,1
100757,0.3169266427301067,0
100758,0.28292368303793786,0
100759,0.48875982408360585,0
100760,0.387616404914798,0
100761,0.863282505986125,1
100762,0.6904566002556539,1
100763,0.26937177285867525,0
100764,0.10564754173021891,0
100765,0.8283807144214258,1
100766,0.48202537535562434,0
100767,0.4686030279838118,0
100768,0.4718292046872832,0
100769,0.15981053651083657,0
100770,0.6932628353024535,1
100771,0.6339571636592959,1
100772,0.20132685560382313,0
100773,0.5935931798509051,1
100774,0.6319162596928103,1
100775,0.7901193549136546,1
100776,0.8332984796280685,1
100777,0.6287955009643311,1
100778,0.33064548246677705,0
100779,0.7647750421634804,1
100780,0.25183448546395026,0
100781,0.7810848858092411,1
100782,0.568734302107173,1
100783,0.6205534101761545,1
100784,0.29810340035899496,0
100785,0.3362269389201362,0
100786,0.7660237511240058,1
100787,0.36550286049763253,0
100788,0.5836719520982396,1
100789,0.4968317034733542,0
100790,0.6062184456028615,1
100791,0.47654168309747696,0
100792,0.15909498525297036,0
100793,0.6537544772881354,1
100794,0.5934580594599688,1
100795,0.35525086397169864,0
100796,0.7157760343438452,1
100797,0.5589728752751338,1
100798,0.15417397461204277,0
100799,0.6703424480120512,1
100800,0.14889214821828176,0
100801,0.3838440261533956,0
100802,0.7245840238947424,1
100803,0.24495226963311073,0
100804,0.42737535492519935,0
100805,0.17443988257781526,0
100806,0.3906992737962563,0
100807,0.23139893082296273,0
100808,0.7003892841890458,1
100809,0.5545319813545776,1
100810,0.1012093693117361,0
100811,0.6035978664576678,1
100812,0.5441593057649274,1
100813,0.22570755710851492,0
100814,0.4527607807006413,0
100815,0.5293565260317424,1
100816,0.23075949637967222,0
100817,0.30313220360254545,0
100818,0.5004954403396851,1
100819,0.4260247921843108,0
100820,0.12468783715909543,0
100821,0.6054355521306075,1
100822,0.5676899170741447,1
100823,0.6128176025504947,1
100824,0.369894413528492,0
100825,0.524603169793819,1
100826,0.5670759664065154,1
100827,0.549394197295195,1
100828,0.36272510193288887,0
100829,0.6413630169796869,1
100830,0.46182132137293336,0
100831,0.2676082945512421,0
100832,0.227641547233599,0
100833,0.3698855347193113,0
100834,0.6507694281260935,1
100835,0.39913607692248126,0
100836,0.4838655650579538,0
100837,0.4175645699890381,0
100838,0.18560113755547167,0
100839,0.4144033901876715,0
100840,0.10791916983742036,0
100841,0.8883307341213902,1
100842,0.8131591521407604,1
100843,0.8180315772430374,1
100844,0.750158811047978,1
100845,0.36705025967186466,0
100846,0.7807676437857086,1
100847,0.10055329001898881,0
100848,0.23432902813221157,0
100849,0.33762613801512625,0
100850,0.1723063181880093,0
100851,0.28098883227627375,0
100852,0.38715780281395146,0
100853,0.8249022686108866,1
100854,0.5195786113180626,1
100855,0.8229061144983727,1
100856,0.5085408411668483,1
100857,0.6552722859100253,1
100858,0.48049559990556284,0
100859,0.5789830724592978,1
100860,0.42537602721813045,0
100861,0.342313123420427,0
100862,0.8637688028987096,1
100863,0.5443849668862875,1
100864,0.40004915773312255,0
100865,0.1879119939078649,0
100866,0.5191710752488429,1
100867,0.7369559301293009,1
100868,0.31934375724695896,0
100869,0.6423467589398716,1
100870,0.38056785045095487,0
100871,0.11382019521725241,0
100872,0.4938142557708226,0
100873,0.14312373999808137,0
100874,0.827766792379759,1
100875,0.7049448918581053,1
100876,0.6640138143964103,1
100877,0.3001177918013726,0
100878,0.5526843360069016,1
100879,0.7776696995074613,1
100880,0.32489260768257483,0
100881,0.3943365418653556,0
100882,0.7464834564231253,1
100883,0.4374395197115239,0
100884,0.4915595210889923,0
100885,0.3295931799846592,0
100886,0.5322911600656561,1
100887,0.31839436433199003,0
100888,0.7050658562164052,1
100889,0.3972601222093363,0
100890,0.6202475871767954,1
100891,0.7729310023625235,1
100892,0.14147454124977546,0
100893,0.5071630905936421,1
100894,0.46996996135181235,0
100895,0.7315046441749906,1
100896,0.2990442757168004,0
100897,0.7848380730280259,1
100898,0.5298496805107326,1
100899,0.21474069454674705,0
100900,0.8838871700586111,1
100901,0.4506366446013039,0
100902,0.39872593285358504,0
100903,0.49756173574202023,0
100904,0.3099141586540366,0
100905,0.470236139176372,0
100906,0.4551073566517918,0
100907,0.4815765887608824,0
100908,0.6472307645118568,1
100909,0.5059689904865903,1
100910,0.8630625419917969,1
100911,0.3956412149307698,0
100912,0.5760274048567022,1
100913,0.5879334373251008,1
100914,0.8828986415756708,1
100915,0.7122929524951682,1
100916,0.5412482745916339,1
100917,0.2575242957704889,0
100918,0.8381815633822325,1
100919,0.8720091877125865,1
100920,0.21845922157318204,0
100921,0.6350319683957486,1
100922,0.47740059193987266,0
100923,0.5740148247560022,1
100924,0.5528007404127734,1
100925,0.2002651810756125,0
100926,0.1848706474294815,0
100927,0.843579840818844,1
100928,0.30632553671670676,0
100929,0.10131324006132941,0
100930,0.18920415208964145,0
100931,0.8314395232639947,1
100932,0.6659172040537299,1
100933,0.3382284435686261,0
100934,0.6092484998137614,1
100935,0.7786951083169881,1
100936,0.5329220055329993,1
100937,0.7554947499687966,1
100938,0.6409264358203719,1
100939,0.2586362939653363,0
100940,0.6921821874925748,1
100941,0.8055340749119573,1
100942,0.13457774438251713,0
100943,0.33925422814761297,0
100944,0.45106477155824215,0
100945,0.8762933446750922,1
100946,0.8566940172139911,1
100947,0.6054526396273686,1
100948,0.8500446183691275,1
100949,0.5394392748077927,1
100950,0.45656513522755565,0
100951,0.3951100987765994,0
100952,0.4891701852256659,0
100953,0.6095238398516695,1
100954,0.41177657559985675,0
100955,0.40205513523613673,0
100956,0.6879431756721837,1
100957,0.12216914854125302,0
100958,0.7566503808399212,1
100959,0.4176804565012087,0
100960,0.7926737325530042,1
100961,0.4749578005241878,0
100962,0.2626212385729911,0
100963,0.10159278242253242,0
100964,0.3483082001818339,0
100965,0.6269093604926651,1
100966,0.5418465607762062,1
100967,0.8800091456064922,1
100968,0.41475084836634035,0
100969,0.21588806303843575,0
100970,0.7879755228861912,1
100971,0.23503705979730616,0
100972,0.1756570990416864,0
100973,0.7030787032002834,1
100974,0.48822710697481797,0
100975,0.19715433203675595,0
100976,0.6658693346941238,1
100977,0.33155887079123414,0
100978,0.40616960325401064,0
100979,0.5057548442524397,1
100980,0.41484511145292896,0
100981,0.7296330912422573,1
100982,0.8149240036713459,1
100983,0.6756273887968514,1
100984,0.771853170311727,1
100985,0.7119726831918294,1
100986,0.7495747402565823,1
100987,0.895943785908845,1
100988,0.6258394077208761,1
100989,0.6576996135178201,1
100990,0.44939490244102415,0
100991,0.2018236751173849,0
100992,0.41142297434307074,0
100993,0.337924553583949,0
100994,0.9146393162777374,1
100995,0.44695976961230904,0
100996,0.5075411568491552,1
100997,0.5564642010309448,1
100998,0.9150190396684427,1
100999,0.37021494634930463,0
101000,0.6006914041384154,1
101001,0.6053463222435925,1
101002,0.9079823579535397,1
